query_id	corpus_id	score
GQ_5456	511-0	1
GQ_5457	511-0	1
GQ_5458	511-0	1
GQ_5459	511-0	1
GQ_5460	512-0	1
GQ_5461	512-0	1
GQ_5462	512-0	1
GQ_5463	512-0	1
GQ_5464	512-0	1
GQ_5465	512-0	1
GQ_5466	512-0	1
GQ_5467	512-0	1
GQ_5468	512-0	1
GQ_5469	512-0	1
GQ_5470	512-0	1
GQ_5471	512-0	1
GQ_5472	512-0	1
GQ_5473	512-0	1
GQ_5474	512-0	1
GQ_5475	512-0	1
GQ_5476	512-0	1
GQ_5477	512-0	1
GQ_5478	512-0	1
GQ_5479	513-0	1
GQ_5480	513-0	1
GQ_5481	513-0	1
GQ_5482	513-0	1
GQ_5483	513-0	1
GQ_5484	514-0	1
GQ_5485	514-0	1
GQ_5486	514-0	1
GQ_5487	514-0	1
GQ_5488	514-0	1
GQ_5489	514-0	1
GQ_5490	514-0	1
GQ_5491	514-0	1
GQ_5492	514-0	1
GQ_5493	515-0	1
GQ_5494	515-0	1
GQ_5495	515-0	1
GQ_5496	515-0	1
GQ_5497	515-0	1
GQ_5498	515-0	1
GQ_5499	515-0	1
GQ_5500	515-0	1
GQ_5501	515-0	1
GQ_5502	515-0	1
GQ_5503	515-0	1
GQ_5504	515-0	1
GQ_5505	516-0	1
GQ_5506	516-0	1
GQ_5507	516-0	1
GQ_5508	516-0	1
GQ_5509	516-0	1
GQ_5510	516-0	1
GQ_5511	516-0	1
GQ_5512	516-0	1
GQ_5513	516-0	1
GQ_5514	516-0	1
GQ_5515	516-0	1
GQ_5516	516-0	1
GQ_5517	516-0	1
GQ_5518	516-0	1
GQ_5519	517-0	1
GQ_5520	517-0	1
GQ_5521	517-0	1
GQ_5522	517-0	1
GQ_5523	517-0	1
GQ_5524	517-0	1
GQ_5525	517-0	1
GQ_5526	517-0	1
GQ_5527	517-0	1
GQ_5528	517-0	1
GQ_5529	517-0	1
GQ_5530	517-0	1
GQ_5531	517-0	1
GQ_5532	517-0	1
GQ_5533	517-0	1
GQ_5534	517-0	1
GQ_5535	518-0	1
GQ_5536	518-0	1
GQ_5537	518-0	1
GQ_5538	518-0	1
GQ_5539	518-0	1
GQ_5540	518-0	1
GQ_5541	518-0	1
GQ_5542	518-0	1
GQ_5543	518-0	1
GQ_5544	518-0	1
GQ_5545	518-0	1
GQ_5546	518-0	1
GQ_5547	518-0	1
GQ_5548	518-0	1
GQ_5549	518-0	1
GQ_5550	518-1	1
GQ_5551	518-1	1
GQ_5552	519-0	1
GQ_5553	519-0	1
GQ_5554	519-0	1
GQ_5555	519-0	1
GQ_5556	519-0	1
GQ_5557	519-0	1
GQ_5558	519-0	1
GQ_5559	520-0	1
GQ_5560	520-0	1
GQ_5561	520-0	1
GQ_5562	520-0	1
GQ_5563	520-0	1
GQ_5564	520-0	1
GQ_5565	520-0	1
GQ_5566	520-0	1
GQ_5567	520-0	1
GQ_5568	520-0	1
GQ_5569	520-0	1
GQ_5570	520-0	1
GQ_5571	520-0	1
GQ_5572	520-0	1
GQ_5573	520-0	1
GQ_5574	520-0	1
GQ_5575	520-0	1
GQ_5576	520-0	1
GQ_5577	520-0	1
GQ_5578	521-0	1
GQ_5579	521-0	1
GQ_5580	521-0	1
GQ_5581	521-0	1
GQ_5582	521-0	1
GQ_5583	521-0	1
GQ_5584	521-0	1
GQ_5585	521-0	1
GQ_5586	521-0	1
GQ_5587	521-0	1
GQ_5588	521-0	1
GQ_5589	521-0	1
GQ_5590	521-0	1
GQ_5591	521-0	1
GQ_5592	521-0	1
GQ_5593	522-0	1
GQ_5594	522-0	1
GQ_5595	522-0	1
GQ_5596	522-0	1
GQ_5597	522-0	1
GQ_5598	522-0	1
GQ_5599	522-0	1
GQ_5600	523-0	1
GQ_5601	523-0	1
GQ_5602	523-0	1
GQ_5603	523-0	1
GQ_5604	523-0	1
GQ_5605	523-0	1
GQ_5606	524-0	1
GQ_5607	524-0	1
GQ_5608	524-0	1
GQ_5609	524-0	1
GQ_5610	524-0	1
GQ_5611	524-0	1
GQ_5612	524-0	1
GQ_5613	524-0	1
GQ_5614	525-0	1
GQ_5615	525-0	1
GQ_5616	525-0	1
GQ_5617	525-0	1
GQ_5618	525-0	1
GQ_5619	525-0	1
GQ_5620	525-0	1
GQ_5621	525-0	1
GQ_5622	525-0	1
GQ_5623	525-0	1
GQ_5624	525-0	1
GQ_5625	525-0	1
GQ_5626	525-0	1
GQ_5627	526-0	1
GQ_5628	526-0	1
GQ_5629	526-0	1
GQ_5630	526-0	1
GQ_5631	526-0	1
GQ_5632	526-0	1
GQ_5633	526-0	1
GQ_5634	526-0	1
GQ_5635	526-0	1
GQ_5636	526-0	1
GQ_5637	526-0	1
GQ_5638	526-0	1
GQ_5639	526-0	1
GQ_5640	526-0	1
GQ_5641	526-0	1
GQ_5642	526-0	1
GQ_5643	526-0	1
GQ_5644	526-0	1
GQ_5645	526-1	1
GQ_5646	526-1	1
GQ_5647	527-0	1
GQ_5648	527-0	1
GQ_5649	527-0	1
GQ_5650	527-0	1
GQ_5651	527-0	1
GQ_5652	527-0	1
GQ_5653	527-0	1
GQ_5654	527-0	1
GQ_5655	527-0	1
GQ_5656	527-0	1
GQ_5657	527-0	1
GQ_5658	527-0	1
GQ_5659	527-0	1
GQ_5660	527-0	1
GQ_5661	527-0	1
GQ_5662	527-1	1
GQ_5663	527-1	1
GQ_5664	527-1	1
GQ_5665	527-1	1
GQ_5666	528-0	1
GQ_5667	529-0	1
GQ_5668	529-0	1
GQ_5669	529-0	1
GQ_5670	529-0	1
GQ_5671	529-0	1
GQ_5672	529-0	1
GQ_5673	530-0	1
GQ_5674	531-0	1
GQ_5675	531-0	1
GQ_5676	531-0	1
GQ_5677	531-0	1
GQ_5678	531-0	1
GQ_5679	531-0	1
GQ_5680	531-0	1
GQ_5681	532-0	1
GQ_5682	532-0	1
GQ_5683	532-0	1
GQ_5684	532-0	1
GQ_5685	533-0	1
GQ_5686	533-0	1
GQ_5687	533-0	1
GQ_5688	533-0	1
GQ_5689	533-0	1
GQ_5690	533-0	1
GQ_5691	533-0	1
GQ_5692	533-0	1
GQ_5693	533-0	1
GQ_5694	533-0	1
GQ_5695	533-0	1
GQ_5696	533-0	1
GQ_5697	533-0	1
GQ_5698	533-0	1
GQ_5699	533-0	1
GQ_5700	533-0	1
GQ_5701	533-0	1
GQ_5702	533-0	1
GQ_5703	534-0	1
GQ_5704	534-0	1
GQ_5705	534-0	1
GQ_5706	534-0	1
GQ_5707	534-0	1
GQ_5708	534-0	1
GQ_5709	534-0	1
GQ_5710	534-0	1
GQ_5711	535-0	1
GQ_5712	535-0	1
GQ_5713	536-0	1
GQ_5714	536-0	1
GQ_5715	536-0	1
GQ_5716	536-0	1
GQ_5717	536-0	1
GQ_5718	536-0	1
GQ_5719	536-0	1
GQ_5720	537-0	1
GQ_5721	537-0	1
GQ_5722	537-0	1
GQ_5723	537-0	1
GQ_5724	537-0	1
GQ_5725	537-0	1
GQ_5726	537-0	1
GQ_5727	537-0	1
GQ_5728	537-0	1
GQ_5729	537-0	1
GQ_5730	537-0	1
GQ_5731	537-0	1
GQ_5732	537-0	1
GQ_5733	537-0	1
GQ_5734	537-0	1
GQ_5735	537-0	1
GQ_5736	537-0	1
GQ_5737	538-0	1
GQ_5738	538-0	1
GQ_5739	539-0	1
GQ_5740	539-0	1
GQ_5741	539-0	1
GQ_5742	540-0	1
GQ_5743	540-0	1
GQ_5744	540-0	1
